,node1,node2,weight
0,52.0,6.0,0.3075155170543953
0,33.0,21.0,0.30927085650843655
0,30.0,50.0,0.9074057998573157
0,35.0,56.0,0.5596870484099518
0,24.0,23.0,0.767331777116215
0,58.0,22.0,0.5092954478132924
0,47.0,15.0,0.46721092603770964
0,46.0,14.0,0.35189037452597194
0,24.0,54.0,0.7506557132546287
0,61.0,17.0,0.14386483149086904
0,62.0,42.0,0.7324448448379873
0,37.0,61.0,0.17217811947387351
0,43.0,29.0,0.853135012933161
0,62.0,63.0,0.16040347125540233
0,27.0,50.0,0.7095112176439715
0,2.0,60.0,0.16301013771345774
0,17.0,58.0,0.16051699899216787
0,36.0,55.0,0.04873613338833804
0,26.0,44.0,0.12582678396187674
0,23.0,17.0,0.13284671156360917
0,36.0,49.0,0.3234257195075607
0,43.0,32.0,0.5948338577506448
0,11.0,55.0,0.29648983848376476
0,23.0,54.0,0.6170101401181567
0,43.0,20.0,0.744402810319162
0,33.0,55.0,0.2966895578460056
0,26.0,50.0,0.43563167732073005
0,57.0,25.0,0.2278687918215303
0,4.0,26.0,0.8899086521639062
0,60.0,18.0,0.42736254624164827
0,36.0,20.0,0.31434409845506306
0,24.0,63.0,0.8096255227814624
0,52.0,0.0,0.7604241139009736
0,39.0,55.0,0.38673917447169937
0,14.0,50.0,0.48162444369813207
0,48.0,32.0,0.0281894284791685
0,48.0,27.0,0.27822109162488873
0,3.0,17.0,0.09034615180524286
0,45.0,25.0,0.7008773997162698
0,35.0,0.0,0.8447656018374302
0,30.0,29.0,0.8249782986502894
0,15.0,49.0,0.6112255377347691
0,21.0,51.0,0.845821692657428
0,17.0,18.0,0.11766483639988645
0,18.0,9.0,0.2858601969789576
0,57.0,6.0,0.7217191908227555
0,18.0,54.0,0.5486308553824633
0,48.0,51.0,0.39088466336884575
0,50.0,30.0,0.9719307372520185
0,61.0,13.0,0.2839372225044311
0,9.0,37.0,0.9060617371368168
0,12.0,42.0,0.8838412563328906
0,48.0,35.0,0.8348568447018664
0,25.0,24.0,0.9280158859142986
0,43.0,52.0,0.9274466978047344
0,7.0,3.0,0.5062013090121876
0,38.0,26.0,0.15300828751184348
0,36.0,8.0,0.17337703193983867
0,35.0,29.0,0.8826771293838938
0,62.0,54.0,0.841831295071994
0,8.0,14.0,0.11068760422617474
0,29.0,53.0,0.37755189811760714
0,62.0,21.0,0.06851450248602875
0,48.0,38.0,0.6387039731929449
0,19.0,55.0,0.7453895877765868
0,28.0,35.0,0.8181040714008693
0,6.0,29.0,0.11217994575146706
0,28.0,38.0,0.6613865630100617
0,13.0,45.0,0.38553500959380804
0,14.0,60.0,0.36632096697394234
0,0.0,3.0,0.3951503488965489
0,10.0,43.0,0.6977762478315028
0,14.0,59.0,0.9516318366645802
0,29.0,46.0,0.229837795644388
0,3.0,41.0,0.535051077339649
0,44.0,48.0,0.9387232759555234
0,32.0,62.0,0.6290459737221166
0,60.0,5.0,0.5328892852991829
0,5.0,48.0,0.19868851462455794
0,0.0,28.0,0.1418895249666614
0,13.0,8.0,0.8967509529855553
0,63.0,30.0,0.8893114962931256
0,22.0,34.0,0.6665645204145313
0,17.0,23.0,0.9356254839748709
0,38.0,53.0,0.3465690577381112
0,14.0,38.0,0.9185333162794393
0,47.0,53.0,0.6261707196438978
0,62.0,14.0,0.4557020478958729
0,39.0,20.0,0.17343220515451974
0,34.0,35.0,0.27491587809827667
0,18.0,40.0,0.5680342356780599
0,41.0,5.0,0.5140961292260661
0,45.0,11.0,0.4672301062501738
0,63.0,38.0,0.21803071372230798
0,13.0,59.0,0.7647048911496632
0,1.0,35.0,0.142595271215199
0,31.0,60.0,0.15826966558004418
0,4.0,10.0,0.3545729105932657
0,60.0,50.0,0.9686552642452083
0,49.0,54.0,0.5268173877041671
0,52.0,58.0,0.52365092016946
0,31.0,33.0,0.45792681573853167
0,42.0,15.0,0.008921962966990105
0,14.0,13.0,0.9442854815474588
0,42.0,24.0,0.9922719398465598
0,16.0,31.0,0.5664353241997735
0,15.0,35.0,0.8708095891913967
0,37.0,3.0,0.23984881556012017
0,34.0,2.0,0.36823077135634297
0,50.0,31.0,0.45405878173605196
0,10.0,14.0,0.2361690134404354
0,57.0,63.0,0.7052137367369156
0,28.0,34.0,0.10241787205163422
0,46.0,56.0,0.18969665902767863
0,6.0,21.0,0.06979406712257508
0,22.0,48.0,0.21211703149546024
0,8.0,41.0,0.62015309909913
0,28.0,58.0,0.2624041737581053
0,19.0,30.0,0.5178041316744072
0,18.0,29.0,0.4988020681681007
0,1.0,32.0,0.05167822539163858
0,32.0,34.0,0.3365440605825686
0,8.0,21.0,0.9405239612186886
0,37.0,27.0,0.7491437252856131
0,8.0,13.0,0.5360733229662445
0,39.0,46.0,0.3318785336653224
0,33.0,51.0,0.9311284794759895
0,4.0,36.0,0.05627884765524449
0,18.0,30.0,0.22007598990204325
0,38.0,27.0,0.655505745454542
0,10.0,62.0,0.8112548518453946
0,24.0,60.0,0.45486744047332817
0,26.0,3.0,0.4389259207623266
0,49.0,19.0,0.40516094263654245
0,17.0,32.0,0.23368310325234498
0,45.0,9.0,0.7856912387283331
0,1.0,42.0,0.17818147509572735
0,47.0,5.0,0.9710983382038926
0,59.0,46.0,0.85041455473362
0,57.0,32.0,0.7586110058869111
0,24.0,50.0,0.844094631076043
0,33.0,15.0,0.29577654083085547
0,63.0,36.0,0.47042457652003844
0,15.0,41.0,0.1936039686316281
0,12.0,34.0,0.9103158363942779
0,61.0,11.0,0.02411445979365745
0,48.0,8.0,0.051623106863944335
0,47.0,54.0,0.6641931792813647
0,62.0,47.0,0.47595355271325024
0,1.0,12.0,0.4848501431954636
0,36.0,23.0,0.7840049244567935
0,2.0,7.0,0.5161391836270657
0,8.0,32.0,0.4579079798227269
0,41.0,12.0,0.10300935002213674
0,48.0,30.0,0.06166589647199805
0,5.0,35.0,0.5980641153590752
0,32.0,15.0,0.5937043865741576
0,43.0,13.0,0.7745890979834071
0,43.0,21.0,0.16153756728832358
0,17.0,19.0,0.3456371045586316
0,3.0,13.0,0.3494332790314857
0,1.0,53.0,0.20008071603281874
0,62.0,42.0,0.06972210691591141
0,1.0,21.0,0.23797071997617447
0,52.0,36.0,0.9396260983652093
0,13.0,19.0,0.9798696967114888
0,57.0,3.0,0.757903223997413
0,22.0,41.0,0.28032966441881135
0,53.0,36.0,0.3058901770266216
0,57.0,38.0,0.3703300117158004
0,52.0,43.0,0.03737088694220003
0,60.0,49.0,0.05227470512444721
0,3.0,5.0,0.4719287828262142
0,38.0,49.0,0.15211716912117035
0,6.0,43.0,0.25946443656994955
0,5.0,4.0,0.3758150862613153
0,61.0,30.0,0.08090759636373734
0,40.0,53.0,0.8403715121694284
0,63.0,32.0,0.231577395320264
0,30.0,32.0,0.9519469384329539
0,0.0,63.0,0.5770851557826351
0,30.0,27.0,0.9988897811666497
0,43.0,63.0,0.3713680831152115
0,11.0,28.0,0.22937259617981254
0,63.0,0.0,0.11109710473981949
0,0.0,60.0,0.15998446036331293
0,35.0,33.0,0.6788823884306991
0,19.0,41.0,0.3308462888866275
0,43.0,7.0,0.12624592090660014
0,48.0,6.0,0.6288502368749064
0,41.0,8.0,0.9493961977786955
0,10.0,18.0,0.2380361568847571
0,0.0,11.0,0.496994066790726
0,23.0,33.0,0.42326446590692524
0,52.0,51.0,0.7628671306207265
0,42.0,15.0,0.33838747265042246
0,40.0,33.0,0.45141803686507964
0,1.0,39.0,0.08192975538251668
0,37.0,1.0,0.10184948265558291
0,21.0,20.0,0.33229869324855854
0,47.0,8.0,0.20612911564901681
0,4.0,21.0,0.6481120111974513
0,48.0,26.0,0.4420369662073651
0,51.0,28.0,0.6125913037010337
0,41.0,59.0,0.03876274558748427
0,58.0,34.0,0.6136815107406436
0,18.0,5.0,0.7009730764299611
0,3.0,51.0,0.034874937156304964
0,37.0,18.0,0.10517335818134921
0,54.0,50.0,0.3419643506128486
0,24.0,25.0,0.06579537791961176
0,50.0,23.0,0.012911378245889282
0,58.0,7.0,0.2716649636461791
0,39.0,27.0,0.19341261462343162
0,3.0,0.0,0.27944912292795077
0,13.0,45.0,0.9370698771123087
0,60.0,8.0,0.4482480234929207
0,60.0,40.0,0.6526294185624113
0,22.0,33.0,0.9941455398397874
0,18.0,54.0,0.9562466693688508
0,32.0,56.0,0.7495593929397856
0,57.0,48.0,0.4087090515427352
0,55.0,7.0,0.17719655895755348
0,24.0,35.0,0.7536443817125925
0,37.0,4.0,0.5847362848026573
0,13.0,5.0,0.004652002597394955
0,10.0,36.0,0.7974375273997026
0,61.0,28.0,0.3518803628616183
0,45.0,10.0,0.5863085294894748
0,50.0,16.0,0.23753896257772844
0,6.0,23.0,0.9067547894436597
0,58.0,54.0,0.21362745702043107
0,3.0,16.0,0.5492959754276711
0,57.0,45.0,0.27531411578865783
0,50.0,17.0,0.01143066867606668
0,39.0,29.0,0.8741311193723001
0,21.0,56.0,0.858533027032305
0,38.0,56.0,0.759573263538344
0,43.0,57.0,0.23612386495317217
0,5.0,47.0,0.7402474474249394
0,29.0,31.0,0.06914044558302868
0,17.0,44.0,0.3320215667015498
