,node1,node2,weight
0,28.0,16.0,0.4519943877283823
0,45.0,33.0,0.71072741022134
0,1.0,42.0,0.5260560850325009
0,21.0,28.0,0.6274909284508432
0,19.0,44.0,0.9029479594748632
0,41.0,29.0,0.433636948935592
0,6.0,63.0,0.396189842899315
0,5.0,45.0,0.9265236726673354
0,48.0,27.0,0.6544925426071453
0,34.0,42.0,0.03240786152516861
0,8.0,35.0,0.3793633664563103
0,4.0,28.0,0.3757244823408098
0,60.0,42.0,0.5505003081422004
0,2.0,19.0,0.36330818799090125
0,25.0,24.0,0.32067286072045287
0,19.0,22.0,0.7799589632090191
0,31.0,60.0,0.6787890118162989
0,23.0,1.0,0.9620186254226426
0,41.0,60.0,0.9776080364882984
0,6.0,36.0,0.23351468773930606
0,0.0,28.0,0.8980648970984899
0,36.0,12.0,0.04518057691053079
0,48.0,56.0,0.6864690580328661
0,36.0,0.0,0.3559463355478766
0,52.0,19.0,0.6628338608382748
0,39.0,51.0,0.2658472693523981
0,30.0,19.0,0.5261790002144834
0,43.0,56.0,0.9532713831074466
0,4.0,3.0,0.5695769943708878
0,6.0,34.0,0.8093524168401163
0,42.0,16.0,0.12650886909208914
0,55.0,18.0,0.12709417651327903
0,45.0,62.0,0.7021737885011388
0,12.0,56.0,0.134267227752783
0,19.0,47.0,0.8295826427431678
0,56.0,4.0,0.5359946571795986
0,3.0,59.0,0.5680002490138213
0,5.0,53.0,0.7425836618675695
0,33.0,2.0,0.09342438842429546
0,23.0,14.0,0.9611170929276037
0,10.0,20.0,0.5518940250469783
0,48.0,36.0,0.8035337218331519
0,39.0,40.0,0.15449092617191873
0,51.0,26.0,0.48142237690848966
0,8.0,57.0,0.2571875807439903
0,59.0,12.0,0.2475055232511052
0,47.0,10.0,0.39891917949237
0,24.0,4.0,0.6576523850340644
0,34.0,45.0,0.08965233734741529
0,6.0,12.0,0.9180382727911338
0,5.0,58.0,0.8186601163721785
0,13.0,14.0,0.6673832623775402
0,51.0,22.0,0.6163340261960044
0,50.0,30.0,0.3428369480314758
0,52.0,8.0,0.5941382776633357
0,22.0,35.0,0.2701702504446173
0,55.0,8.0,0.6873154953654279
0,13.0,28.0,0.9281622171803084
0,46.0,7.0,0.24566820213562868
0,38.0,26.0,0.041913130967451084
0,3.0,43.0,0.780211246939772
0,56.0,46.0,0.209002411635838
0,47.0,45.0,0.8243979576736936
0,35.0,48.0,0.795964200103883
0,26.0,34.0,0.1616592451747657
0,35.0,27.0,0.1765415711710887
0,51.0,40.0,0.5467953855883365
0,18.0,23.0,0.7236455383874987
0,30.0,46.0,0.42027222865085545
0,41.0,51.0,0.3981801024742204
0,45.0,53.0,0.2504884149834342
0,25.0,60.0,0.7186805591366628
0,55.0,20.0,0.19564950336687048
0,23.0,24.0,0.25531638858273853
0,8.0,50.0,0.25823351214602286
0,14.0,29.0,0.21100921250092153
0,63.0,55.0,0.7778035532300764
0,2.0,36.0,0.6360963081446048
0,50.0,18.0,0.9489057759811186
0,53.0,47.0,0.6333381239396795
0,23.0,9.0,0.9063114905694587
0,19.0,4.0,0.4281985277039506
0,29.0,48.0,0.555701509662166
0,63.0,55.0,0.8949300013310233
0,36.0,40.0,0.1730189430403779
0,40.0,48.0,0.6417137251228406
0,46.0,63.0,0.9269529546456695
0,10.0,4.0,0.4981473420385406
0,39.0,28.0,0.8082834621460145
0,16.0,44.0,0.1331167344155335
0,49.0,4.0,0.4520936838943709
0,31.0,2.0,0.14146971445730072
0,41.0,44.0,0.04440246756402655
0,39.0,63.0,0.7609065845928307
0,34.0,46.0,0.3843762151350216
0,39.0,21.0,0.5631052691064837
0,20.0,14.0,0.5794867312541396
0,27.0,17.0,0.459941911146757
0,52.0,22.0,0.2269642565487885
0,10.0,47.0,0.022921023453226552
0,24.0,2.0,0.24808641928801267
0,55.0,59.0,0.4025185645280813
0,54.0,11.0,0.23691973269843236
0,9.0,33.0,0.02644005726274612
0,3.0,58.0,0.2561972630473822
0,36.0,21.0,0.20698351309055085
0,36.0,1.0,0.6264226569019997
0,36.0,58.0,0.8321937045155264
0,36.0,55.0,0.4160477785601283
0,12.0,9.0,0.9251733972860607
0,37.0,6.0,0.4975823350816193
0,48.0,54.0,0.1376284307654717
0,0.0,2.0,0.8852771356119797
0,23.0,6.0,0.9283271188096482
0,20.0,36.0,0.3643625072217255
0,10.0,48.0,0.017695622154622725
0,4.0,34.0,0.9497445685052829
0,15.0,25.0,0.8010524200534279
0,61.0,53.0,0.17201484103588538
0,6.0,62.0,0.49849896450292686
0,23.0,30.0,0.373703765511637
0,0.0,58.0,0.24163162653078496
0,27.0,32.0,0.10186684155997472
0,62.0,24.0,0.1352864360902989
0,32.0,23.0,0.8362201190582218
0,29.0,15.0,0.2058401767988418
0,59.0,6.0,0.3238657523827584
0,61.0,50.0,0.5133716561717541
0,48.0,39.0,0.7868056735181884
0,50.0,36.0,0.07930714215260104
0,25.0,33.0,0.9090784516900731
0,31.0,6.0,0.07630424517840972
0,45.0,32.0,0.9162379740539383
0,54.0,22.0,0.41014625162434126
0,22.0,29.0,0.8364125224259945
0,21.0,62.0,0.639286329419875
0,24.0,45.0,0.4453798877216406
0,3.0,43.0,0.07922106497347992
0,17.0,36.0,0.42220095827609383
0,40.0,45.0,0.6537448498504524
0,34.0,40.0,0.7337353879882399
0,51.0,53.0,0.34274505461883575
0,10.0,12.0,0.6341625142873915
0,17.0,59.0,0.13115853299225844
0,7.0,20.0,0.7257121735533564
0,19.0,48.0,0.9409003119974546
0,4.0,25.0,0.3086723744479558
0,4.0,29.0,0.752260013964831
0,57.0,31.0,0.5270483882345703
0,8.0,58.0,0.4355062920407068
0,59.0,31.0,0.047721346615716476
0,12.0,45.0,0.2861597624840464
0,9.0,28.0,0.6365007814730952
0,46.0,40.0,0.1020697282886539
0,32.0,30.0,0.7205793589936895
0,46.0,34.0,0.6571491270460679
0,39.0,57.0,0.22885794658962777
0,31.0,15.0,0.24955968526520333
0,4.0,10.0,0.66169741465015
0,26.0,13.0,0.8583542648251472
0,21.0,25.0,0.9190522070840599
0,37.0,47.0,0.13561120277954686
0,58.0,17.0,0.07030132888020657
0,22.0,5.0,0.23370544265315785
0,38.0,10.0,0.6373268781574051
0,3.0,18.0,0.6451966068049118
0,34.0,49.0,0.45282715797079676
0,45.0,16.0,0.22183851005184374
0,25.0,20.0,0.5579297200633153
0,18.0,21.0,0.729362509533399
0,8.0,16.0,0.3830037213213092
0,59.0,37.0,0.9295101779811401
0,2.0,17.0,0.028197426540706005
0,15.0,14.0,0.6892857859464178
0,26.0,21.0,0.46882572246269805
0,54.0,58.0,0.410938559427214
0,53.0,10.0,0.15503385841720851
0,12.0,52.0,0.2909048816096437
0,7.0,28.0,0.08784116968786193
0,51.0,9.0,0.41169431922341326
0,26.0,0.0,0.2394862490345967
0,49.0,24.0,0.8631832374701213
0,0.0,45.0,0.8674443480572988
0,13.0,5.0,0.4657452063243891
0,52.0,49.0,0.992702839102945
0,25.0,4.0,0.3252701089591893
0,49.0,5.0,0.06925532954659064
0,19.0,18.0,0.09099510812664224
0,6.0,10.0,0.6668523025867025
0,20.0,4.0,0.8575008845213288
0,62.0,37.0,0.4740711121680563
0,24.0,47.0,0.5334812504528887
0,62.0,42.0,0.251009987000576
0,3.0,49.0,0.32275137998922854
0,2.0,34.0,0.5995500087417857
0,26.0,38.0,0.7750924746092991
0,10.0,5.0,0.6577371837710116
0,28.0,39.0,0.8884608362060183
0,4.0,54.0,0.6424098447516098
0,27.0,42.0,0.18298067918346916
0,13.0,25.0,0.7811917053579105
0,44.0,42.0,0.4036285055490061
0,55.0,27.0,0.8003275274951349
0,23.0,13.0,0.3111573921446539
0,56.0,7.0,0.7504820083182004
0,4.0,15.0,0.2921381892071533
0,37.0,46.0,0.5106162773861546
0,38.0,32.0,0.5476739053611782
0,13.0,29.0,0.188686054545266
0,63.0,34.0,0.14817744322483317
0,4.0,9.0,0.24016986246507688
0,62.0,5.0,0.37538587872130247
0,41.0,20.0,0.17709597486638773
0,48.0,22.0,0.1313678856026408
0,17.0,54.0,0.1368529528679796
0,22.0,13.0,0.9617308061676516
0,3.0,55.0,0.27061048015744316
0,41.0,63.0,0.5496247262944857
0,43.0,34.0,0.7663234108628407
0,0.0,9.0,0.7493784170738472
0,0.0,40.0,0.7853965537257867
0,27.0,40.0,0.10979414397827303
0,53.0,8.0,0.8201978218035214
0,30.0,17.0,0.6514292442739834
0,7.0,9.0,0.43910212749513955
0,45.0,50.0,0.14834672907560242
0,32.0,51.0,0.006224232255775952
0,34.0,6.0,0.06997178683262384
0,38.0,2.0,0.6195491096217771
0,8.0,42.0,0.24449816171818262
0,61.0,6.0,0.3076250415345363
0,40.0,6.0,0.4934883515090982
0,8.0,25.0,0.20476425573068735
0,18.0,6.0,0.26228036180889847
0,61.0,16.0,0.014605097190096394
0,45.0,34.0,0.45810364179430396
0,17.0,41.0,0.9179304155818838
0,61.0,39.0,0.6237781722249943
0,63.0,18.0,0.986305427047634
0,34.0,35.0,0.4899395619182123
0,13.0,41.0,0.6834675983619448
0,18.0,59.0,0.4364946112320316
0,22.0,55.0,0.27062014130077805
0,14.0,41.0,0.9047078342943173
0,40.0,22.0,0.3971910108220357
0,29.0,10.0,0.21379650348098922
0,13.0,62.0,0.5358010728902728
0,3.0,46.0,0.5300121078646406
0,14.0,21.0,0.8569362787399156
0,63.0,58.0,0.6353607339737849
0,54.0,38.0,0.503453179018184
0,1.0,28.0,0.6851067960987955
0,18.0,36.0,0.4623948620642969
0,10.0,48.0,0.8164093093081488
0,29.0,60.0,0.6735521630371859
0,5.0,63.0,0.2944675174674839
0,36.0,16.0,0.2847371219131537
0,12.0,4.0,0.7354486297669163
0,38.0,43.0,0.9646722932353965
0,10.0,1.0,0.00858842946882199
0,8.0,45.0,0.07668011850819711
0,34.0,14.0,0.8291439600619145
0,5.0,0.0,0.7887692168773569
0,59.0,51.0,0.9630446071837107
0,60.0,15.0,0.3516080535748136
0,36.0,40.0,0.0071156384880873835
0,45.0,62.0,0.1952384028996268
0,47.0,20.0,0.6070082790911911
0,12.0,54.0,0.28376335446101775
0,56.0,43.0,0.15717528376636902
0,13.0,1.0,0.04310305986316443
0,43.0,20.0,0.8670143198728409
0,8.0,35.0,0.8038841248850386
0,24.0,16.0,0.3501381414579363
0,18.0,48.0,0.2864916787176566
0,23.0,45.0,0.09883261638681307
0,39.0,46.0,0.163074969367898
0,4.0,41.0,0.661562798264102
0,36.0,48.0,0.22605329685911701
0,2.0,14.0,0.14060955083779558
0,34.0,18.0,0.03260521604158706
0,19.0,39.0,0.32021163839021194
0,27.0,48.0,0.525143654134585
0,29.0,48.0,0.7596909238057954
0,58.0,52.0,0.354478653253787
0,42.0,23.0,0.8021089858896391
0,6.0,13.0,0.17019446591136622
0,7.0,17.0,0.4405725518159539
0,9.0,41.0,0.8974148067759197
0,9.0,25.0,0.9592222575279116
0,53.0,35.0,0.7707823233164222
0,36.0,31.0,0.13889483567458982
0,22.0,16.0,0.7066670748675954
0,1.0,18.0,0.7492658533539522
0,16.0,56.0,0.08768153337725049
0,2.0,37.0,0.866552304269312
0,13.0,6.0,0.49820049273770817
0,20.0,37.0,0.9204815287508924
0,19.0,53.0,0.787478643567792
0,4.0,30.0,0.1856301983492482
0,37.0,46.0,0.8395694813999868
0,12.0,14.0,0.3293237202917806
0,14.0,34.0,0.9662732951204217
0,52.0,25.0,0.5282511542282816
0,53.0,16.0,0.1902550510543416
0,30.0,16.0,0.5682946840595329
0,56.0,47.0,0.007864922708714306
0,6.0,15.0,0.7778841455140836
0,39.0,24.0,0.9700139535411508
0,62.0,25.0,0.9360353795364256
0,43.0,49.0,0.6298174888247912
0,5.0,31.0,0.13872214732015808
0,54.0,63.0,0.14736794439758205
0,47.0,60.0,0.4370188242559949
0,36.0,20.0,0.3296337261071879
0,35.0,34.0,0.20389928800152934
0,31.0,28.0,0.24326004010775015
0,62.0,18.0,0.0558173817714247
0,11.0,41.0,0.48512431261818456
0,10.0,26.0,0.6857916695198399
0,59.0,12.0,0.14843029994421986
0,59.0,14.0,0.9663136264312643
0,37.0,14.0,0.8165005427550251
0,19.0,3.0,0.03569205879847526
0,31.0,11.0,0.36048453097763367
0,56.0,35.0,0.06677612114347309
0,1.0,51.0,0.8762530032255661
0,5.0,12.0,0.705507774695781
0,36.0,37.0,0.3559133890717794
0,31.0,50.0,0.42210903247877807
0,7.0,49.0,0.220018756005946
0,41.0,62.0,0.5428002859474432
