,node1,node2,weight
0,13.0,62.0,0.8361561175360133
0,16.0,31.0,0.15476275138793605
0,41.0,24.0,0.6648525223282332
0,9.0,42.0,0.9247329251110816
0,19.0,38.0,0.3994552381211316
0,42.0,4.0,0.7510099273511528
0,60.0,56.0,0.9364002232597651
0,19.0,40.0,0.3091598739197492
0,58.0,61.0,0.5076381239804751
0,9.0,1.0,0.09682000827406179
0,48.0,26.0,0.49452265991934463
0,53.0,46.0,0.3104576028554683
0,14.0,24.0,0.9425371622052446
0,52.0,57.0,0.6786878714293021
0,63.0,30.0,0.4343225742662753
0,6.0,25.0,0.820147562875636
0,15.0,53.0,0.46352054919718033
0,45.0,63.0,0.7080818941280492
0,42.0,0.0,0.30547834902930693
0,26.0,57.0,0.945641462803542
0,0.0,54.0,0.5824546764156917
0,21.0,44.0,0.11628941865075637
0,42.0,34.0,0.37512645969077707
0,0.0,43.0,0.2509381725176274
0,63.0,62.0,0.8422784977276753
0,39.0,31.0,0.671603102444068
0,22.0,49.0,0.17818717310234544
0,17.0,21.0,0.6678522239139287
0,58.0,63.0,0.5931958623850954
0,56.0,38.0,0.47092618210945736
0,39.0,0.0,0.3612329585235523
0,41.0,11.0,0.5202313124258393
0,33.0,2.0,0.15910833919551914
0,55.0,60.0,0.15499974395972427
0,29.0,3.0,0.10493952048403588
0,10.0,52.0,0.5932528079755475
0,46.0,4.0,0.6110050077626022
0,27.0,41.0,0.3031301309720432
0,22.0,14.0,0.6716353770948355
0,57.0,20.0,0.6976033656749211
0,3.0,13.0,0.29844691754996633
0,44.0,26.0,0.7903202747737965
0,1.0,27.0,0.9896978980533363
0,44.0,9.0,0.3095067338884562
0,0.0,13.0,0.23872649311668703
0,12.0,19.0,0.07090649365554569
0,25.0,15.0,0.8021869956855704
0,34.0,56.0,0.3673116148440093
0,14.0,23.0,0.5142942157524647
0,54.0,63.0,0.9280575277956015
0,47.0,26.0,0.09395116491532307
0,49.0,7.0,0.29097174535494297
0,36.0,44.0,0.45645941273021995
0,25.0,0.0,0.5405899452441023
0,59.0,33.0,0.97894888774466
0,33.0,60.0,0.7105414887381857
0,6.0,31.0,0.1312766616845591
0,46.0,41.0,0.18576377217131224
0,14.0,33.0,0.025876954702600097
0,19.0,30.0,0.9260077900811909
0,19.0,33.0,0.18857931821636298
0,7.0,49.0,0.9417868506695011
0,51.0,53.0,0.9837188328256461
0,52.0,29.0,0.3164270016680585
0,63.0,53.0,0.5248495703557372
0,39.0,32.0,0.11443952679643143
0,19.0,40.0,0.1416078898728914
0,25.0,50.0,0.7646557205094368
0,50.0,44.0,0.574827571438101
0,54.0,43.0,0.6096473029162638
0,1.0,8.0,0.1626641009329889
0,39.0,5.0,0.5827159581759103
0,33.0,48.0,0.636115454617872
0,56.0,31.0,0.17420681048052256
0,60.0,54.0,0.5802507244793808
0,41.0,28.0,0.11155262922947495
0,45.0,62.0,0.5468791044280805
0,5.0,61.0,0.6163146156569371
0,39.0,19.0,0.6532790145139223
0,3.0,59.0,0.1477891210099298
0,10.0,47.0,0.873705100532154
0,61.0,20.0,0.7084790870050313
0,42.0,54.0,0.024199963627180243
0,43.0,15.0,0.3604607461663383
0,3.0,8.0,0.6077749865950971
0,62.0,6.0,0.9491933707681868
0,0.0,28.0,0.6585816947747651
0,53.0,8.0,0.8605417888155271
0,27.0,49.0,0.6258981780874578
0,62.0,45.0,0.0927964307360526
0,49.0,29.0,0.8254000048776311
0,5.0,15.0,0.020744610602063007
0,4.0,1.0,0.8913892668862806
0,13.0,11.0,0.4914966162046296
0,33.0,19.0,0.17737762808560298
0,36.0,63.0,0.38407241695558103
0,47.0,37.0,0.09803729358625124
0,56.0,21.0,0.5945498036627087
0,25.0,18.0,0.6604133849189946
0,16.0,38.0,0.5193248371446907
0,23.0,32.0,0.6928483684884716
0,41.0,39.0,0.7198664942070305
0,28.0,24.0,0.04155453086198446
0,4.0,31.0,0.20496749762207134
0,9.0,0.0,0.8780405780825272
0,50.0,1.0,0.584668263871665
0,55.0,0.0,0.9516900064631614
0,9.0,58.0,0.2894387854745407
0,37.0,54.0,0.3943971405794623
0,30.0,10.0,0.2396214007925711
0,60.0,41.0,0.8590541796646397
0,41.0,63.0,0.5489760063154667
0,5.0,17.0,0.7280588877650928
0,35.0,37.0,0.13727978062856128
0,41.0,29.0,0.6780860039036567
0,12.0,56.0,0.13906643923448758
0,36.0,54.0,0.8672227147733679
0,21.0,30.0,0.07802882295816638
0,25.0,45.0,0.5508277596766717
0,14.0,12.0,0.05831860348124185
0,63.0,61.0,0.3071168815369243
0,22.0,6.0,0.9412826946754781
0,49.0,0.0,0.337770137314105
0,29.0,20.0,0.012106294001878681
0,28.0,9.0,0.6552000027948863
0,43.0,51.0,0.5767316665023242
0,28.0,57.0,0.07539918367298015
0,50.0,5.0,0.4720620725977941
0,32.0,29.0,0.509907898394923
0,48.0,53.0,0.9432202653227482
0,19.0,61.0,0.6517790778533984
0,7.0,41.0,0.6067144975111783
0,47.0,43.0,0.88630404350222
0,30.0,45.0,0.1262006469765773
0,10.0,42.0,0.1845416216063207
0,48.0,46.0,0.014915134817722775
0,40.0,7.0,0.9344673620849404
0,41.0,28.0,0.2757056930820764
0,19.0,13.0,0.9509377636875608
0,41.0,59.0,0.5742015384648558
0,44.0,59.0,0.094312685275036
0,21.0,54.0,0.26947724401942097
0,41.0,23.0,0.6051486479301963
0,62.0,26.0,0.18924805296256475
0,34.0,45.0,0.7724304186241256
0,46.0,0.0,0.7101314359916949
0,17.0,54.0,0.9102352753468267
0,43.0,49.0,0.6621535392677166
0,61.0,6.0,0.3225054097693334
0,36.0,15.0,0.40532730331884503
0,14.0,36.0,0.6519468543073774
0,34.0,58.0,0.9994845739769354
0,11.0,39.0,0.4747980472559996
0,20.0,56.0,0.3321407246193645
0,35.0,46.0,0.01419896365788298
0,25.0,0.0,0.3282600537773209
0,2.0,56.0,0.28125828679116927
0,63.0,42.0,0.19163545184837538
0,53.0,39.0,0.3808234593376101
0,25.0,43.0,0.5339931620392738
0,54.0,16.0,0.1074016896356812
0,57.0,37.0,0.39798691094581096
0,35.0,32.0,0.9440744418381956
0,25.0,39.0,0.716717788691958
0,14.0,18.0,0.9035540876526457
0,36.0,40.0,0.19085159952518638
0,19.0,3.0,0.8855948465958576
0,60.0,16.0,0.1438864818392681
0,42.0,28.0,0.24836218729420223
0,52.0,56.0,0.45688903621692245
0,3.0,7.0,0.7831966022109507
0,28.0,7.0,0.3357857824346253
0,10.0,2.0,0.2510977475064705
0,50.0,57.0,0.830747780769978
0,32.0,5.0,0.8796733200912944
0,45.0,57.0,0.2139968487341697
0,7.0,53.0,0.019017335983556927
0,37.0,42.0,0.3879683370303981
0,50.0,15.0,0.33567270734243104
0,5.0,56.0,0.39275808590820205
0,55.0,30.0,0.7114474583997344
0,32.0,39.0,0.15816322681092732
0,37.0,33.0,0.6586045399420889
0,58.0,34.0,0.31761125333179063
0,30.0,1.0,0.4529507169286555
0,29.0,34.0,0.636203241856904
0,21.0,34.0,0.09057839703101866
0,43.0,14.0,0.8479524529099179
0,18.0,20.0,0.5078830773628412
0,52.0,59.0,0.9188541651692343
0,35.0,27.0,0.9304059253652617
0,51.0,46.0,0.7254610012842709
0,5.0,33.0,0.9549373462514431
0,26.0,53.0,0.2612579506545102
0,49.0,54.0,0.29232999291081907
0,34.0,32.0,0.9348720906536115
0,50.0,41.0,0.1900454673711336
0,23.0,20.0,0.6183390807146812
0,32.0,31.0,0.5486395808816917
0,31.0,18.0,0.5471166300383667
0,34.0,0.0,0.4431271980085566
0,10.0,16.0,0.8165211463292789
0,5.0,52.0,0.26244115099238885
0,20.0,43.0,0.034116921422401636
0,60.0,41.0,0.5214137658928498
0,46.0,26.0,0.17849970226377831
0,9.0,11.0,0.7185205244194981
0,25.0,50.0,0.9723151054319842
0,21.0,47.0,0.20468727167268286
0,27.0,60.0,0.11902821359763482
0,22.0,23.0,0.036178441564941655
0,32.0,7.0,0.7796916394444243
0,25.0,16.0,0.7626289405435124
0,33.0,30.0,0.2901327714484597
0,34.0,35.0,0.9022208285582435
0,56.0,18.0,0.6876713931056165
0,45.0,43.0,0.9321151329421757
0,15.0,46.0,0.07807822680014531
0,23.0,16.0,0.43689354045385786
0,56.0,51.0,0.3453124415200015
0,27.0,33.0,0.2650340780397369
