,node1,node2,weight
0,58.0,28.0,0.555358011196732
0,63.0,45.0,0.4425382340930645
0,8.0,29.0,0.8026454753052364
0,23.0,40.0,0.15232057337060845
0,10.0,1.0,0.2507681622938298
0,20.0,24.0,0.42742083362649763
0,44.0,18.0,0.7258732857972314
0,59.0,15.0,0.5019299262380241
0,62.0,12.0,0.23063904429789084
0,13.0,9.0,0.8343039960833057
0,33.0,17.0,0.7025846426515742
0,7.0,27.0,0.19432194563152116
0,35.0,49.0,0.10348914356751993
0,52.0,1.0,0.1590288217564233
0,2.0,53.0,0.5047828976890727
0,8.0,61.0,0.7794295560738738
0,32.0,12.0,0.5679118354979229
0,48.0,56.0,0.851140325091439
0,2.0,30.0,0.14983865525060214
0,62.0,51.0,0.6611523080782004
0,38.0,50.0,0.9525078707084499
0,42.0,24.0,0.13447247210575108
0,49.0,14.0,0.9133066422613242
0,35.0,16.0,0.7532688395565966
0,28.0,61.0,0.7557000439243967
0,16.0,11.0,0.756023604195003
0,0.0,56.0,0.7608331586551039
0,30.0,48.0,0.9321199900587366
0,26.0,60.0,0.1910265872709186
0,59.0,22.0,0.5921737167563589
0,18.0,28.0,0.3371485998474678
0,22.0,10.0,0.8450045776237493
0,28.0,50.0,0.8152345334067642
0,1.0,17.0,0.27582498780188835
0,60.0,24.0,0.6669304862494376
0,49.0,37.0,0.4136629469592257
0,33.0,6.0,0.668791376044996
0,1.0,43.0,0.6372291869545671
0,32.0,27.0,0.9666999328771594
0,1.0,58.0,0.30718056284343
0,30.0,8.0,0.11934609309719801
0,35.0,63.0,0.9758974986631214
0,47.0,41.0,0.3764477373439371
0,27.0,5.0,0.4014472994870413
0,43.0,60.0,0.8797017388514977
0,53.0,16.0,0.10501903440750826
0,55.0,4.0,0.40322480664449256
0,23.0,1.0,0.7527724006967245
0,53.0,37.0,0.269955775001536
0,40.0,8.0,0.1616324326066617
0,1.0,47.0,0.3855294588922048
0,35.0,51.0,0.3135300011703325
0,16.0,18.0,0.1208739839437315
0,42.0,34.0,0.5390511269242702
0,8.0,7.0,0.4332053408714587
0,58.0,20.0,0.047755654239978074
0,44.0,28.0,0.2584269882009431
0,54.0,36.0,0.3733578200874643
0,17.0,21.0,0.4767401325934829
0,55.0,43.0,0.04187787664981124
0,8.0,39.0,0.6588044923282294
0,9.0,61.0,0.6043353228392429
0,46.0,26.0,0.7783127651221379
0,50.0,29.0,0.58752623203067
0,14.0,48.0,0.6182120284162167
0,41.0,6.0,0.031911226100035384
0,41.0,13.0,0.770183458670669
0,25.0,23.0,0.21764314550821273
0,57.0,39.0,0.2539194519300645
0,25.0,0.0,0.6557170312310229
0,48.0,15.0,0.25003329623067716
0,26.0,4.0,0.5832368133636058
0,8.0,25.0,0.6380763056268042
0,6.0,31.0,0.515669576662158
0,36.0,25.0,0.9537179115558125
0,30.0,22.0,0.5337742595427772
0,63.0,57.0,0.2184070648534333
0,16.0,13.0,0.21729831176914216
0,24.0,33.0,0.8302153591511935
0,36.0,39.0,0.25196028425432837
0,6.0,54.0,0.8353125310794712
0,6.0,32.0,0.4156399181867485
0,13.0,8.0,0.23928175459655876
0,32.0,56.0,0.9722237389013658
0,3.0,61.0,0.6553772366197745
0,56.0,53.0,0.906114363620053
0,16.0,34.0,0.15147276280044297
0,43.0,39.0,0.05192195157141655
0,26.0,50.0,0.17463228103881678
0,9.0,39.0,0.8992923302540352
0,1.0,30.0,0.1939279963705801
0,63.0,3.0,0.13078963012187772
0,26.0,2.0,0.6430728651360353
